BEGIN CSV
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Puck(cm),Y_Puck(cm),Left_Angle(deg),Right_Angle(deg),Left_PWM,Right_PWM
30.47,0.00,0.00,-0.39,-6.81,-117.88,105.14,20.00,-20.00
31.87,0.00,0.00,-0.39,-6.75,-116.98,104.15,20.00,-20.00
32.73,0.00,0.00,-0.39,-6.72,-116.41,103.58,20.00,-20.00
34.08,0.00,0.00,-0.39,-6.66,-115.36,102.66,20.00,-20.00
35.42,0.00,0.00,-0.39,-6.61,-114.59,101.71,20.00,-20.00
36.77,0.00,0.00,-0.39,-6.54,-113.44,100.63,20.00,-20.00
37.71,0.00,0.00,-0.39,-6.50,-112.76,100.00,20.00,-20.00
39.11,0.00,0.00,-0.39,-6.43,-111.60,98.92,20.00,-20.00
40.47,0.00,0.00,-0.38,-6.36,-110.39,97.87,20.00,-20.00
41.75,0.00,0.00,-0.38,-6.29,-109.25,96.79,20.00,-20.00
43.15,0.00,0.00,-0.38,-6.22,-108.00,95.62,20.00,-20.00
43.99,0.00,0.00,-0.38,-6.17,-107.20,94.90,20.00,-20.00
45.32,0.00,0.00,-0.38,-6.10,-105.97,93.69,20.00,-20.00
46.64,0.00,0.00,-0.38,-6.02,-104.72,92.35,20.00,-20.00
47.70,0.00,0.00,-0.37,-5.96,-103.65,91.38,20.00,-20.00
48.99,0.00,0.00,-0.38,-5.88,-102.46,90.15,20.00,-20.00
50.35,0.00,0.00,-0.38,-5.79,-101.01,88.70,20.00,-20.00
51.64,0.00,0.00,-0.37,-5.72,-99.69,87.45,20.00,-20.00
52.51,0.00,0.00,-0.37,-5.66,-98.79,86.53,20.00,-20.00
53.84,0.00,0.00,-0.38,-5.57,-97.36,85.06,20.00,-20.00
55.17,0.00,0.00,-0.38,-5.48,-95.98,83.56,20.00,-20.00
56.50,0.00,0.00,-0.38,-5.39,-94.37,81.98,20.00,-20.00
57.53,0.00,0.00,-0.38,-5.32,-93.23,80.79,20.00,-20.00
58.80,0.00,0.00,-0.38,-5.23,-91.78,79.32,20.00,-20.00
60.18,0.00,0.00,-0.38,-5.12,-90.13,77.65,20.00,-20.00
61.45,0.00,0.00,-0.38,-5.03,-88.57,76.14,20.00,-20.00
62.34,0.00,0.00,-0.38,-4.96,-87.47,75.04,20.00,-20.00
63.65,0.00,0.00,-0.38,-4.87,-85.89,73.50,20.00,-20.00
64.97,0.00,0.00,-0.38,-4.76,-84.16,71.85,20.00,-20.00
66.04,0.00,0.00,-0.38,-4.68,-82.77,70.49,20.00,-20.00
67.28,0.00,0.00,-0.38,-4.58,-81.19,68.84,20.00,-20.00
68.67,0.00,0.00,-0.38,-4.46,-79.21,66.93,20.00,-20.00
69.93,0.00,0.00,-0.38,-4.36,-77.50,65.15,20.00,-20.00
70.82,0.00,0.00,-0.38,-4.28,-76.27,63.94,20.00,-20.00
72.13,0.00,0.00,-0.38,-4.17,-74.44,62.12,20.00,-20.00
73.45,0.00,0.00,-0.38,-4.05,-72.55,60.21,20.00,-20.00
74.55,0.00,0.00,-0.38,-3.96,-71.10,58.65,20.00,-20.00
75.69,0.00,0.00,-0.38,-3.86,-69.43,57.00,20.00,-20.00
77.06,0.00,0.00,-0.38,-3.74,-67.48,55.11,20.00,-20.00
78.45,0.00,0.00,-0.38,-3.62,-65.43,53.06,20.00,-20.00
79.30,0.00,0.00,-0.38,-3.54,-64.07,51.68,20.00,-20.00
80.60,0.00,0.00,-0.37,-3.41,-62.01,49.79,-20.00,20.00
81.92,0.00,0.00,-0.37,-3.29,-59.99,47.86,-20.00,20.00
83.05,0.00,0.00,-0.37,-3.20,-58.54,46.30,-20.00,20.00
84.19,0.00,0.00,-0.37,-3.12,-57.08,44.96,-20.00,20.00
85.57,0.00,0.00,-0.37,-3.02,-55.59,43.35,-20.00,20.00
86.95,0.00,0.00,-0.37,-2.92,-53.90,41.64,-20.00,20.00
87.80,0.00,0.00,-0.37,-2.86,-52.84,40.74,-20.00,20.00
89.12,0.00,0.00,-0.36,-2.75,-50.98,39.07,-20.00,20.00
90.44,0.00,0.00,-0.36,-2.65,-49.20,37.53,-20.00,20.00
91.49,0.00,0.00,-0.36,-2.56,-47.77,36.12,-20.00,20.00
92.75,0.00,0.00,-0.36,-2.46,-46.25,34.43,-20.00,20.00
94.08,0.00,0.00,-0.35,-2.36,-44.47,32.87,-20.00,20.00
95.46,0.00,0.00,-0.35,-2.27,-42.96,31.44,-20.00,20.00
96.31,0.00,0.00,-0.35,-2.22,-42.08,30.72,-20.00,20.00
97.63,0.00,0.00,-0.35,-2.15,-40.98,29.55,-20.00,20.00
98.96,0.00,0.00,-0.36,-2.09,-40.03,28.34,-20.00,20.00
99.89,0.00,0.00,-0.36,-2.04,-39.35,27.53,-20.00,20.00
101.29,0.00,0.00,-0.36,-1.97,-38.21,26.35,-20.00,20.00
102.57,0.00,0.00,-0.36,-1.90,-37.13,25.22,-20.00,20.00
103.96,0.00,0.00,-0.37,-1.83,-36.06,23.97,-20.00,20.00
104.82,0.00,0.00,-0.37,-1.79,-35.31,23.36,-20.00,20.00
106.13,0.00,0.00,-0.37,-1.74,-34.50,22.39,-20.00,20.00
107.47,0.00,0.00,-0.37,-1.69,-33.73,21.69,-20.00,20.00
108.80,0.00,0.00,-0.36,-1.64,-32.85,20.98,-20.00,20.00
109.86,0.00,0.00,-0.36,-1.61,-32.32,20.52,-20.00,20.00
111.14,0.00,0.00,-0.36,-1.58,-31.71,19.97,-20.00,20.00
112.50,0.00,0.00,-0.36,-1.54,-31.09,19.45,-20.00,20.00
113.79,0.00,0.00,-0.36,-1.52,-30.70,19.01,-20.00,20.00
114.67,0.00,0.00,-0.35,-1.50,-30.28,18.74,-20.00,20.00
116.00,0.00,0.00,-0.35,-1.47,-29.77,18.44,-20.00,20.00
117.33,0.00,0.00,-0.34,-1.44,-29.25,18.06,-20.00,20.00
118.65,0.00,0.00,-0.34,-1.42,-28.78,17.78,-20.00,20.00
119.79,0.00,0.00,-0.33,-1.41,-28.50,17.60,-20.00,20.00
120.96,0.00,0.00,-0.33,-1.40,-28.30,17.45,-20.00,20.00
122.35,0.00,0.00,-0.33,-1.39,-28.12,17.36,-20.00,20.00
123.72,0.00,0.00,-0.32,-1.39,-27.99,17.45,-20.00,20.00
124.57,0.00,0.00,-0.32,-1.39,-28.02,17.38,-20.00,20.00
125.90,0.00,0.00,-0.32,-1.39,-28.06,17.56,-20.00,20.00
127.21,0.00,0.00,-0.32,-1.40,-28.15,17.73,-20.00,20.00
128.54,0.00,0.00,-0.32,-1.41,-28.19,17.86,-20.00,20.00
129.68,0.00,0.00,-0.32,-1.41,-28.30,17.95,-20.00,20.00
130.85,0.00,0.00,-0.31,-1.42,-28.43,18.13,-20.00,20.00
132.24,0.00,0.00,-0.32,-1.43,-28.56,18.24,-20.00,20.00
133.61,0.00,0.00,-0.31,-1.44,-28.74,18.50,-20.00,20.00
134.46,0.00,0.00,-0.31,-1.46,-28.98,18.70,-20.00,20.00
135.79,0.00,0.00,-0.31,-1.48,-29.33,19.12,-20.00,20.00
137.10,0.00,0.00,-0.31,-1.51,-29.73,19.58,-20.00,20.00
138.43,0.00,0.00,-0.32,-1.54,-30.39,20.00,-20.00,20.00
139.56,0.00,0.00,-0.31,-1.57,-30.78,20.52,-20.00,20.00
140.74,0.00,0.00,-0.32,-1.60,-31.35,20.94,-20.00,20.00
142.13,0.00,0.00,-0.32,-1.63,-31.93,21.45,-20.00,20.00
143.52,0.00,0.00,-0.32,-1.67,-32.54,21.99,-20.00,20.00
144.37,0.00,0.00,-0.32,-1.69,-32.94,22.37,-20.00,20.00
145.69,0.00,0.00,-0.33,-1.73,-33.57,22.92,-20.00,20.00
147.02,0.00,0.00,-0.33,-1.77,-34.39,23.44,-20.00,20.00
148.35,0.00,0.00,-0.33,-1.81,-35.18,24.24,-20.00,20.00
149.41,0.00,0.00,-0.34,-1.86,-35.97,24.79,-20.00,20.00
150.69,0.00,0.00,-0.35,-1.91,-36.89,25.51,-20.00,20.00
152.06,0.00,0.00,-0.35,-1.97,-37.97,26.37,-20.00,20.00
153.34,0.00,0.00,-0.36,-2.02,-38.98,27.14,-20.00,20.00
154.22,0.00,0.00,-0.36,-2.05,-39.55,27.64,-20.00,20.00
155.56,0.00,0.00,-0.37,-2.11,-40.63,28.48,-20.00,20.00
156.88,0.00,0.00,-0.38,-2.17,-41.73,29.22,-20.00,20.00
158.21,0.00,0.00,-0.39,-2.22,-42.69,30.08,-20.00,20.00
159.34,0.00,0.00,-0.39,-2.28,-43.73,30.94,-20.00,20.00
160.52,0.00,0.00,-0.39,-2.34,-44.71,31.82,0.00,0.00
161.90,0.00,0.00,-0.40,-2.41,-45.94,33.00,0.00,0.00
163.25,0.00,0.00,-0.40,-2.48,-47.04,34.04,0.00,0.00
164.08,0.00,0.00,-0.40,-2.51,-47.68,34.63,0.00,0.00
165.39,0.00,0.00,-0.40,-2.58,-48.69,35.62,0.00,0.00
166.68,0.00,0.00,-0.40,-2.63,-49.61,36.58,0.00,0.00
167.60,0.00,0.00,-0.40,-2.68,-50.34,37.27,0.00,0.00
168.93,0.00,0.00,-0.40,-2.74,-51.31,38.32,0.00,0.00
169.78,0.00,0.00,-0.40,-2.78,-51.99,39.05,0.00,0.00
171.09,0.00,0.00,-0.40,-2.85,-53.09,40.14,0.00,0.00
172.39,0.00,0.00,-0.39,-2.92,-54.21,41.31,0.00,0.00
173.40,0.00,0.00,-0.39,-2.96,-54.95,42.12,0.00,0.00
174.76,0.00,0.00,-0.39,-3.03,-55.92,43.29,0.00,0.00
175.89,0.00,0.00,-0.39,-3.08,-56.84,44.14,0.00,0.00
176.86,0.00,0.00,-0.38,-3.13,-57.50,44.91,0.00,0.00
178.16,0.00,0.00,-0.38,-3.18,-58.29,45.94,0.00,0.00
179.45,0.00,0.00,-0.37,-3.24,-59.15,46.91,0.00,0.00
180.39,0.00,0.00,-0.37,-3.28,-59.72,47.57,0.00,0.00
181.76,0.00,0.00,-0.37,-3.34,-60.67,48.58,0.00,0.00
182.98,0.00,0.00,-0.36,-3.39,-61.46,49.59,0.00,0.00
183.88,0.00,0.00,-0.37,-3.43,-62.14,50.19,0.00,0.00
185.18,0.00,0.00,-0.36,-3.49,-63.00,51.13,0.00,0.00
186.47,0.00,0.00,-0.36,-3.54,-63.83,52.08,0.00,0.00
187.53,0.00,0.00,-0.36,-3.58,-64.56,52.78,0.00,0.00
188.74,0.00,0.00,-0.36,-3.63,-65.39,53.59,0.00,0.00
190.07,0.00,0.00,-0.36,-3.69,-66.27,54.45,0.00,0.00
190.91,0.00,0.00,-0.36,-3.72,-66.80,55.06,0.00,0.00
192.22,0.00,0.00,-0.36,-3.77,-67.65,55.85,0.00,0.00
193.52,0.00,0.00,-0.36,-3.82,-68.42,56.65,0.00,0.00
194.53,0.00,0.00,-0.36,-3.86,-69.04,57.19,0.00,0.00
195.85,0.00,0.00,-0.36,-3.91,-69.90,57.96,0.00,0.00
197.07,0.00,0.00,-0.37,-3.95,-70.60,58.62,0.00,0.00
197.97,0.00,0.00,-0.37,-3.99,-71.30,59.19,0.00,0.00
199.29,0.00,0.00,-0.37,-4.03,-72.14,59.92,0.00,0.00
200.59,0.00,0.00,-0.37,-4.08,-72.99,60.73,0.00,0.00
201.53,0.00,0.00,-0.38,-4.12,-73.61,61.26,0.00,0.00
202.88,0.00,0.00,-0.38,-4.17,-74.36,62.03,0.00,0.00
204.17,0.00,0.00,-0.38,-4.21,-75.12,62.62,0.00,0.00
205.01,0.00,0.00,-0.38,-4.24,-75.61,63.06,0.00,0.00
206.30,0.00,0.00,-0.38,-4.27,-76.27,63.68,0.00,0.00
207.33,0.00,0.00,-0.38,-4.30,-76.73,64.20,0.00,0.00
208.60,0.00,0.00,-0.38,-4.34,-77.39,64.84,0.00,0.00
209.91,0.00,0.00,-0.38,-4.38,-77.98,65.50,0.00,0.00
210.75,0.00,0.00,-0.39,-4.41,-78.55,65.85,0.00,0.00
212.05,0.00,0.00,-0.38,-4.46,-79.23,66.64,0.00,0.00
213.36,0.00,0.00,-0.39,-4.50,-79.94,67.26,0.00,0.00
214.33,0.00,0.00,-0.39,-4.53,-80.46,67.81,0.00,0.00
215.69,0.00,0.00,-0.39,-4.57,-81.08,68.40,0.00,0.00
216.87,0.00,0.00,-0.39,-4.60,-81.63,68.97,0.00,0.00
217.81,0.00,0.00,-0.39,-4.62,-82.00,69.35,0.00,0.00
219.12,0.00,0.00,-0.38,-4.66,-82.55,70.05,0.00,0.00
220.42,0.00,0.00,-0.38,-4.69,-83.08,70.62,0.00,0.00
221.33,0.00,0.00,-0.38,-4.72,-83.47,71.02,0.00,0.00
222.69,0.00,0.00,-0.38,-4.75,-84.00,71.59,0.00,0.00
224.00,0.00,0.00,-0.38,-4.79,-84.62,72.16,0.00,0.00
224.83,0.00,0.00,-0.38,-4.81,-85.01,72.60,0.00,0.00
226.14,0.00,0.00,-0.38,-4.85,-85.56,73.15,0.00,0.00
227.43,0.00,0.00,-0.38,-4.88,-86.04,73.70,0.00,0.00
228.46,0.00,0.00,-0.38,-4.90,-86.51,74.07,0.00,0.00
229.70,0.00,0.00,-0.38,-4.93,-86.90,74.42,0.00,0.00
231.05,0.00,0.00,-0.38,-4.96,-87.41,74.95,0.00,0.00
231.88,0.00,0.00,-0.38,-4.98,-87.63,75.32,0.00,0.00
233.19,0.00,0.00,-0.38,-5.01,-88.22,75.76,0.00,0.00
234.49,0.00,0.00,-0.38,-5.04,-88.70,76.16,0.00,0.00
235.46,0.00,0.00,-0.38,-5.06,-89.08,76.53,0.00,0.00
236.81,0.00,0.00,-0.38,-5.09,-89.52,76.97,0.00,0.00
238.01,0.00,0.00,-0.38,-5.11,-89.93,77.43,0.00,0.00
238.94,0.00,0.00,-0.38,-5.14,-90.29,77.85,0.00,0.00
