BEGIN CSV
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Puck(cm),Y_Puck(cm),Left_Angle(deg),Right_Angle(deg),Left_PWM,Right_PWM
54.66,0.00,0.00,-12.00,-3.94,-261.06,-131.92,-75.00,-75.00
56.00,0.00,0.00,-12.78,-3.95,-273.82,-144.58,-75.00,-75.00
57.41,0.00,0.00,-13.61,-3.94,-287.23,-158.25,-75.00,-75.00
58.81,0.00,0.00,-14.44,-3.93,-300.83,-172.09,-75.00,-75.00
60.14,0.00,0.00,-15.25,-3.92,-313.79,-185.54,-75.00,-75.00
61.57,0.00,0.00,-16.13,-3.91,-328.10,-200.04,-75.00,-75.00
62.39,0.00,0.00,-16.65,-3.90,-336.45,-208.63,-75.00,-75.00
63.76,0.00,0.00,-17.52,-3.91,-350.77,-222.85,-75.00,-75.00
65.12,0.00,0.00,-18.39,-3.91,-365.08,-237.13,-75.00,-75.00
66.48,0.00,0.00,-19.27,-3.91,-379.56,-251.39,-75.00,-75.00
67.83,0.00,0.00,-20.16,-3.91,-394.01,-266.07,-75.00,-75.00
69.12,0.00,0.00,-21.02,-3.90,-407.90,-280.26,-75.00,-75.00
70.48,0.00,0.00,-21.93,-3.89,-422.78,-295.31,-75.00,-75.00
71.77,0.00,0.00,-22.81,-3.89,-437.10,-309.75,-75.00,-75.00
73.06,0.00,0.00,-23.70,-3.88,-451.52,-324.45,-75.00,-75.00
74.49,0.00,0.00,-24.69,-3.88,-467.67,-340.75,-75.00,-75.00
75.85,0.00,0.00,-25.64,-3.86,-482.94,-356.57,-75.00,-75.00
77.19,0.00,0.00,-26.59,-3.86,-498.47,-372.19,-75.00,-75.00
78.62,0.00,0.00,-27.61,-3.85,-515.04,-388.92,-75.00,-75.00
79.91,0.00,0.00,-28.54,-3.86,-530.31,-404.03,-75.00,-75.00
81.33,0.00,0.00,-29.57,-3.86,-547.14,-420.86,75.00,75.00
82.75,0.00,0.00,-30.59,-3.85,-563.80,-437.61,75.00,75.00
83.57,0.00,0.00,-31.14,-3.86,-573.02,-446.66,75.00,75.00
84.93,0.00,0.00,-32.02,-3.86,-587.26,-460.99,75.00,75.00
86.29,0.00,0.00,-32.87,-3.85,-601.11,-475.14,75.00,75.00
87.63,0.00,0.00,-33.70,-3.84,-614.60,-488.87,75.00,75.00
88.99,0.00,0.00,-34.52,-3.84,-627.98,-502.23,75.00,75.00
90.01,0.00,0.00,-35.11,-3.84,-637.62,-511.74,75.00,75.00
91.38,0.00,0.00,-35.84,-3.85,-649.64,-523.72,75.00,75.00
92.74,0.00,0.00,-36.51,-3.83,-660.50,-534.97,75.00,75.00
94.08,0.00,0.00,-37.14,-3.82,-670.54,-545.41,75.00,75.00
95.46,0.00,0.00,-37.74,-3.81,-680.19,-555.51,75.00,75.00
96.29,0.00,0.00,-38.09,-3.80,-685.83,-561.29,75.00,75.00
97.65,0.00,0.00,-38.64,-3.80,-694.64,-570.30,75.00,75.00
99.00,0.00,0.00,-39.12,-3.79,-702.53,-578.39,75.00,75.00
100.35,0.00,0.00,-39.56,-3.79,-709.65,-585.64,75.00,75.00
101.71,0.00,0.00,-39.96,-3.78,-716.15,-592.32,75.00,75.00
102.89,0.00,0.00,-40.27,-3.78,-721.05,-597.30,75.00,75.00
104.14,0.00,0.00,-40.56,-3.77,-725.80,-602.25,75.00,75.00
105.55,0.00,0.00,-40.88,-3.77,-730.90,-607.48,75.00,75.00
106.89,0.00,0.00,-41.14,-3.76,-735.05,-611.87,75.00,75.00
108.29,0.00,0.00,-41.37,-3.76,-738.76,-615.63,75.00,75.00
109.57,0.00,0.00,-41.53,-3.76,-741.34,-618.22,75.00,75.00
110.98,0.00,0.00,-41.66,-3.76,-743.53,-620.49,75.00,75.00
112.39,0.00,0.00,-41.76,-3.75,-745.05,-622.22,75.00,75.00
113.21,0.00,0.00,-41.81,-3.75,-745.80,-622.99,75.00,75.00
114.57,0.00,0.00,-41.85,-3.75,-746.52,-623.74,75.00,75.00
115.91,0.00,0.00,-41.86,-3.75,-746.65,-623.98,75.00,75.00
117.27,0.00,0.00,-41.85,-3.74,-746.30,-623.74,75.00,75.00
118.50,0.00,0.00,-41.80,-3.73,-745.47,-623.19,75.00,75.00
119.80,0.00,0.00,-41.74,-3.73,-744.30,-622.18,75.00,75.00
121.06,0.00,0.00,-41.65,-3.73,-742.87,-620.84,75.00,75.00
122.48,0.00,0.00,-41.53,-3.72,-740.68,-618.97,75.00,75.00
123.85,0.00,0.00,-41.39,-3.71,-738.30,-616.79,75.00,75.00
125.19,0.00,0.00,-41.22,-3.71,-735.42,-614.03,75.00,75.00
126.61,0.00,0.00,-41.01,-3.71,-732.04,-610.62,75.00,75.00
127.91,0.00,0.00,-40.80,-3.71,-728.55,-607.17,75.00,75.00
128.77,0.00,0.00,-40.64,-3.71,-726.06,-604.64,75.00,75.00
130.14,0.00,0.00,-40.38,-3.70,-721.65,-600.53,75.00,75.00
131.50,0.00,0.00,-40.10,-3.69,-716.84,-596.10,75.00,75.00
132.85,0.00,0.00,-39.80,-3.68,-711.67,-591.24,75.00,75.00
134.20,0.00,0.00,-39.48,-3.67,-706.33,-586.21,75.00,75.00
135.47,0.00,0.00,-39.17,-3.66,-701.15,-581.26,75.00,75.00
136.72,0.00,0.00,-38.84,-3.66,-695.63,-575.93,75.00,75.00
138.04,0.00,0.00,-38.46,-3.65,-689.41,-569.84,75.00,75.00
139.49,0.00,0.00,-38.02,-3.65,-682.14,-562.79,75.00,75.00
140.67,0.00,0.00,-37.67,-3.64,-676.19,-556.98,75.00,75.00
142.05,0.00,0.00,-37.22,-3.64,-668.94,-549.78,75.00,75.00
143.44,0.00,0.00,-36.75,-3.64,-661.25,-542.11,75.00,75.00
144.83,0.00,0.00,-36.27,-3.64,-653.23,-534.16,75.00,75.00
145.73,0.00,0.00,-35.95,-3.63,-647.93,-528.99,75.00,75.00
147.09,0.00,0.00,-35.45,-3.62,-639.60,-520.99,75.00,75.00
148.45,0.00,0.00,-34.93,-3.61,-630.92,-512.80,75.00,75.00
149.80,0.00,0.00,-34.40,-3.60,-622.05,-504.10,75.00,75.00
151.15,0.00,0.00,-33.84,-3.60,-612.80,-495.04,75.00,75.00
152.38,0.00,0.00,-33.32,-3.59,-604.25,-486.72,75.00,75.00
153.64,0.00,0.00,-32.78,-3.58,-595.28,-478.06,75.00,75.00
155.05,0.00,0.00,-32.16,-3.58,-585.00,-467.82,75.00,75.00
156.33,0.00,0.00,-31.58,-3.58,-575.49,-458.39,75.00,75.00
157.70,0.00,0.00,-30.93,-3.57,-564.74,-447.80,75.00,75.00
159.09,0.00,0.00,-30.26,-3.56,-553.65,-437.15,75.00,75.00
160.49,0.00,0.00,-29.57,-3.55,-542.22,-425.98,0.00,0.00
161.72,0.00,0.00,-28.97,-3.54,-532.11,-416.23,0.00,0.00
162.67,0.00,0.00,-28.51,-3.53,-524.58,-408.85,0.00,0.00
164.02,0.00,0.00,-27.87,-3.52,-513.92,-398.67,0.00,0.00
165.37,0.00,0.00,-27.25,-3.51,-503.55,-388.72,0.00,0.00
166.71,0.00,0.00,-26.63,-3.50,-493.22,-378.72,0.00,0.00
167.69,0.00,0.00,-26.18,-3.49,-485.79,-371.38,0.00,0.00
169.10,0.00,0.00,-25.54,-3.49,-475.25,-361.05,0.00,0.00
170.39,0.00,0.00,-24.96,-3.48,-465.56,-351.76,0.00,0.00
171.79,0.00,0.00,-24.35,-3.47,-455.49,-341.89,0.00,0.00
173.07,0.00,0.00,-23.80,-3.46,-446.35,-333.02,0.00,0.00
173.95,0.00,0.00,-23.43,-3.45,-440.18,-327.08,0.00,0.00
175.29,0.00,0.00,-22.89,-3.45,-431.17,-318.25,0.00,0.00
176.61,0.00,0.00,-22.37,-3.45,-422.60,-309.79,0.00,0.00
177.80,0.00,0.00,-21.91,-3.44,-414.93,-302.30,0.00,0.00
179.06,0.00,0.00,-21.43,-3.43,-407.04,-294.70,0.00,0.00
180.38,0.00,0.00,-20.95,-3.42,-398.98,-286.88,0.00,0.00
181.74,0.00,0.00,-20.46,-3.41,-390.83,-279.12,0.00,0.00
183.03,0.00,0.00,-20.02,-3.40,-383.42,-271.96,0.00,0.00
184.40,0.00,0.00,-19.55,-3.40,-375.69,-264.48,0.00,0.00
185.26,0.00,0.00,-19.26,-3.39,-370.77,-259.85,0.00,0.00
186.59,0.00,0.00,-18.81,-3.38,-363.27,-252.66,0.00,0.00
187.93,0.00,0.00,-18.37,-3.37,-355.91,-245.63,0.00,0.00
189.07,0.00,0.00,-18.01,-3.36,-349.91,-239.79,0.00,0.00
190.40,0.00,0.00,-17.60,-3.36,-343.13,-233.22,0.00,0.00
191.60,0.00,0.00,-17.25,-3.35,-337.13,-227.50,0.00,0.00
192.96,0.00,0.00,-16.86,-3.34,-330.64,-221.24,0.00,0.00
194.36,0.00,0.00,-16.46,-3.33,-324.07,-214.91,0.00,0.00
195.73,0.00,0.00,-16.09,-3.33,-317.79,-208.89,0.00,0.00
196.56,0.00,0.00,-15.86,-3.32,-313.99,-205.33,0.00,0.00
197.92,0.00,0.00,-15.50,-3.31,-308.06,-199.58,0.00,0.00
199.28,0.00,0.00,-15.16,-3.31,-302.32,-193.86,0.00,0.00
200.62,0.00,0.00,-14.81,-3.30,-296.56,-188.39,0.00,0.00
201.69,0.00,0.00,-14.55,-3.30,-292.21,-184.22,0.00,0.00
202.93,0.00,0.00,-14.26,-3.29,-287.23,-179.49,0.00,0.00
204.29,0.00,0.00,-13.93,-3.29,-281.87,-174.31,0.00,0.00
205.70,0.00,0.00,-13.62,-3.28,-276.55,-169.23,0.00,0.00
207.04,0.00,0.00,-13.33,-3.27,-271.69,-164.75,0.00,0.00
207.88,0.00,0.00,-13.15,-3.26,-268.77,-161.92,0.00,0.00
209.23,0.00,0.00,-12.88,-3.25,-264.13,-157.57,0.00,0.00
210.58,0.00,0.00,-12.61,-3.25,-259.72,-153.26,0.00,0.00
211.92,0.00,0.00,-12.35,-3.24,-255.26,-149.11,0.00,0.00
213.02,0.00,0.00,-12.14,-3.24,-251.74,-145.66,0.00,0.00
214.26,0.00,0.00,-11.91,-3.23,-247.87,-142.03,0.00,0.00
215.63,0.00,0.00,-11.66,-3.22,-243.65,-138.10,0.00,0.00
217.03,0.00,0.00,-11.41,-3.22,-239.48,-134.21,0.00,0.00
218.30,0.00,0.00,-11.20,-3.20,-235.74,-130.83,0.00,0.00
219.20,0.00,0.00,-11.05,-3.20,-233.31,-128.52,0.00,0.00
220.55,0.00,0.00,-10.83,-3.19,-229.48,-125.16,0.00,0.00
221.89,0.00,0.00,-10.62,-3.19,-226.08,-121.77,0.00,0.00
223.22,0.00,0.00,-10.43,-3.18,-222.80,-118.81,0.00,0.00
224.36,0.00,0.00,-10.27,-3.17,-219.97,-116.15,0.00,0.00
225.60,0.00,0.00,-10.09,-3.17,-217.02,-113.31,0.00,0.00
226.96,0.00,0.00,-9.90,-3.16,-213.82,-110.39,0.00,0.00
228.33,0.00,0.00,-9.72,-3.15,-210.70,-107.40,0.00,0.00
229.55,0.00,0.00,-9.56,-3.15,-207.99,-104.90,0.00,0.00
230.50,0.00,0.00,-9.44,-3.14,-205.93,-103.16,0.00,0.00
231.83,0.00,0.00,-9.28,-3.13,-203.12,-100.70,0.00,0.00
233.16,0.00,0.00,-9.12,-3.12,-200.50,-98.24,0.00,0.00
234.19,0.00,0.00,-9.01,-3.11,-198.37,-96.48,0.00,0.00
235.51,0.00,0.00,-8.86,-3.11,-195.97,-94.24,0.00,0.00
236.87,0.00,0.00,-8.72,-3.10,-193.51,-91.96,0.00,0.00
238.05,0.00,0.00,-8.59,-3.09,-191.34,-90.07,0.00,0.00
239.02,0.00,0.00,-8.50,-3.09,-189.69,-88.51,0.00,0.00
