Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  39.5% (used 25884 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Puck(cm),Y_Puck(cm),Left_Angle(deg),Right_Angle(deg),Left_PWM,Right_PWM
40.32,0.00,0.00,-1.66,-2.38,-66.09,11.71,25.00,-25.00
41.20,0.00,0.00,-1.66,-2.31,-64.97,10.72,25.00,-25.00
42.51,0.00,0.00,-1.66,-2.22,-63.46,9.18,25.00,-25.00
43.82,0.00,0.00,-1.66,-2.12,-61.88,7.60,25.00,-25.00
44.97,0.00,0.00,-1.66,-2.03,-60.40,6.04,25.00,-25.00
46.14,0.00,0.00,-1.66,-1.93,-58.82,4.50,25.00,-25.00
47.47,0.00,0.00,-1.66,-1.83,-57.06,2.72,25.00,-25.00
48.84,0.00,0.00,-1.66,-1.71,-55.26,0.83,25.00,-25.00
49.66,0.00,0.00,-1.66,-1.65,-54.23,-0.24,25.00,-25.00
50.97,0.00,0.00,-1.67,-1.54,-52.45,-2.09,0.00,0.00
52.27,0.00,0.00,-1.67,-1.43,-50.67,-3.87,0.00,0.00
53.29,0.00,0.00,-1.67,-1.35,-49.35,-5.16,0.00,0.00
54.49,0.00,0.00,-1.67,-1.25,-47.81,-6.72,0.00,0.00
55.84,0.00,0.00,-1.67,-1.15,-46.19,-8.39,0.00,0.00
56.67,0.00,0.00,-1.67,-1.09,-45.18,-9.49,0.00,0.00
57.94,0.00,0.00,-1.67,-0.99,-43.59,-11.23,0.00,0.00
58.99,0.00,0.00,-1.67,-0.90,-42.10,-12.68,0.00,0.00
60.23,0.00,0.00,-1.67,-0.80,-40.47,-14.35,0.00,0.00
61.57,0.00,0.00,-1.67,-0.68,-38.56,-16.19,0.00,0.00
62.40,0.00,0.00,-1.68,-0.61,-37.40,-17.47,0.00,0.00
63.70,0.00,0.00,-1.68,-0.50,-35.64,-19.29,0.00,0.00
64.98,0.00,0.00,-1.68,-0.39,-33.88,-20.98,0.00,0.00
66.06,0.00,0.00,-1.67,-0.31,-32.45,-22.32,0.00,0.00
67.21,0.00,0.00,-1.68,-0.22,-31.16,-23.80,0.00,0.00
68.56,0.00,0.00,-1.68,-0.13,-29.55,-25.42,0.00,0.00
69.44,0.00,0.00,-1.68,-0.06,-28.54,-26.52,0.00,0.00
70.75,0.00,0.00,-1.68,0.03,-26.94,-28.06,0.00,0.00
72.03,0.00,0.00,-1.68,0.13,-25.42,-29.64,0.00,0.00
73.02,0.00,0.00,-1.68,0.21,-24.17,-30.92,0.00,0.00
74.32,0.00,0.00,-1.69,0.31,-22.59,-32.59,0.00,0.00
75.15,0.00,0.00,-1.68,0.37,-21.51,-33.60,0.00,0.00
76.44,0.00,0.00,-1.68,0.46,-19.97,-35.02,0.00,0.00
77.74,0.00,0.00,-1.68,0.55,-18.50,-36.52,0.00,0.00
78.67,0.00,0.00,-1.68,0.62,-17.34,-37.68,0.00,0.00
79.98,0.00,0.00,-1.68,0.71,-15.78,-39.13,0.00,0.00
81.33,0.00,0.00,-1.68,0.80,-14.35,-40.65,0.00,0.00
82.15,0.00,0.00,-1.68,0.85,-13.54,-41.48,0.00,0.00
83.46,0.00,0.00,-1.68,0.94,-12.15,-42.85,0.00,0.00
84.34,0.00,0.00,-1.68,1.00,-11.12,-43.77,0.00,0.00
85.71,0.00,0.00,-1.68,1.08,-9.73,-45.15,0.00,0.00
86.92,0.00,0.00,-1.67,1.16,-8.35,-46.41,0.00,0.00
87.81,0.00,0.00,-1.67,1.22,-7.40,-47.37,0.00,0.00
89.09,0.00,0.00,-1.67,1.30,-6.06,-48.65,0.00,0.00
90.02,0.00,0.00,-1.67,1.36,-5.10,-49.68,0.00,0.00
91.37,0.00,0.00,-1.67,1.45,-3.71,-51.06,0.00,0.00
92.51,0.00,0.00,-1.67,1.52,-2.55,-52.21,0.00,0.00
93.47,0.00,0.00,-1.67,1.57,-1.65,-53.09,0.00,0.00
94.75,0.00,0.00,-1.67,1.65,-0.33,-54.38,0.00,0.00
95.64,0.00,0.00,-1.67,1.70,0.51,-55.26,0.00,0.00
96.96,0.00,0.00,-1.67,1.78,1.87,-56.45,0.00,0.00
98.23,0.00,0.00,-1.67,1.85,2.92,-57.57,0.00,0.00
99.06,0.00,0.00,-1.67,1.90,3.74,-58.47,0.00,0.00
100.32,0.00,0.00,-1.67,1.97,4.94,-59.63,0.00,0.00
101.31,0.00,0.00,-1.67,2.03,5.84,-60.51,0.00,0.00
102.56,0.00,0.00,-1.67,2.10,7.08,-61.70,0.00,0.00
103.39,0.00,0.00,-1.67,2.15,7.80,-62.47,0.00,0.00
104.66,0.00,0.00,-1.67,2.22,8.92,-63.61,0.00,0.00
105.94,0.00,0.00,-1.67,2.28,10.00,-64.73,0.00,0.00
107.00,0.00,0.00,-1.67,2.33,10.88,-65.54,0.00,0.00
108.20,0.00,0.00,-1.67,2.40,11.87,-66.58,0.00,0.00
109.55,0.00,0.00,-1.67,2.46,12.96,-67.65,0.00,0.00
110.38,0.00,0.00,-1.67,2.51,13.69,-68.38,0.00,0.00
111.67,0.00,0.00,-1.67,2.57,14.74,-69.35,0.00,0.00
112.63,0.00,0.00,-1.67,2.62,15.56,-70.25,0.00,0.00
113.96,0.00,0.00,-1.67,2.69,16.79,-71.32,0.00,0.00
115.11,0.00,0.00,-1.67,2.74,17.60,-72.27,0.00,0.00
116.07,0.00,0.00,-1.67,2.79,18.41,-73.04,0.00,0.00
117.37,0.00,0.00,-1.67,2.86,19.45,-74.05,0.00,0.00
118.65,0.00,0.00,-1.67,2.91,20.41,-74.97,0.00,0.00
119.59,0.00,0.00,-1.67,2.95,21.05,-75.70,0.00,0.00
120.89,0.00,0.00,-1.67,3.01,21.88,-76.60,0.00,0.00
121.72,0.00,0.00,-1.67,3.04,22.52,-77.12,0.00,0.00
123.01,0.00,0.00,-1.67,3.10,23.51,-78.02,0.00,0.00
124.09,0.00,0.00,-1.67,3.15,24.21,-78.82,0.00,0.00
125.36,0.00,0.00,-1.67,3.20,25.20,-79.72,0.00,0.00
126.56,0.00,0.00,-1.67,3.26,26.02,-80.60,0.00,0.00
127.91,0.00,0.00,-1.67,3.31,26.98,-81.52,0.00,0.00
128.74,0.00,0.00,-1.66,3.35,27.66,-82.11,0.00,0.00
130.03,0.00,0.00,-1.66,3.40,28.48,-82.92,0.00,0.00
130.99,0.00,0.00,-1.67,3.44,29.07,-83.67,0.00,0.00
132.33,0.00,0.00,-1.67,3.50,29.93,-84.51,0.00,0.00
133.48,0.00,0.00,-1.67,3.54,30.72,-85.23,0.00,0.00
134.44,0.00,0.00,-1.67,3.57,31.25,-85.78,0.00,0.00
135.73,0.00,0.00,-1.66,3.62,32.10,-86.55,0.00,0.00
137.02,0.00,0.00,-1.67,3.67,32.81,-87.41,0.00,0.00
137.95,0.00,0.00,-1.67,3.71,33.35,-87.98,0.00,0.00
139.26,0.00,0.00,-1.66,3.75,34.23,-88.70,0.00,0.00
140.08,0.00,0.00,-1.66,3.79,34.76,-89.25,0.00,0.00
141.38,0.00,0.00,-1.67,3.83,35.49,-90.00,0.00,0.00
142.67,0.00,0.00,-1.66,3.88,36.41,-90.73,0.00,0.00
143.73,0.00,0.00,-1.66,3.92,36.98,-91.27,0.00,0.00
144.93,0.00,0.00,-1.66,3.95,37.57,-91.89,0.00,0.00
146.28,0.00,0.00,-1.66,4.00,38.25,-92.59,0.00,0.00
147.10,0.00,0.00,-1.66,4.02,38.69,-93.08,0.00,0.00
148.39,0.00,0.00,-1.66,4.06,39.35,-93.67,0.00,0.00
149.38,0.00,0.00,-1.66,4.09,39.79,-94.15,0.00,0.00
150.69,0.00,0.00,-1.66,4.14,40.50,-94.90,0.00,0.00
151.84,0.00,0.00,-1.66,4.17,41.13,-95.45,0.00,0.00
152.80,0.00,0.00,-1.66,4.20,41.53,-95.93,0.00,0.00
154.10,0.00,0.00,-1.66,4.24,42.23,-96.64,0.00,0.00
155.38,0.00,0.00,-1.66,4.28,42.82,-97.23,0.00,0.00
156.32,0.00,0.00,-1.67,4.31,43.18,-97.78,0.00,0.00
157.62,0.00,0.00,-1.66,4.34,43.86,-98.33,0.00,0.00
158.45,0.00,0.00,-1.66,4.36,44.21,-98.68,0.00,0.00
159.75,0.00,0.00,-1.66,4.40,44.78,-99.27,0.00,0.00
161.03,0.00,0.00,-1.67,4.44,45.33,-99.91,0.00,0.00
162.09,0.00,0.00,-1.67,4.46,45.73,-100.37,0.00,0.00
163.30,0.00,0.00,-1.67,4.49,46.21,-100.79,0.00,0.00
164.63,0.00,0.00,-1.67,4.53,46.80,-101.36,0.00,0.00
165.46,0.00,0.00,-1.66,4.55,47.24,-101.69,0.00,0.00
166.76,0.00,0.00,-1.66,4.58,47.72,-102.22,0.00,0.00
167.84,0.00,0.00,-1.67,4.60,48.03,-102.63,0.00,0.00
169.06,0.00,0.00,-1.67,4.63,48.49,-103.12,0.00,0.00
170.41,0.00,0.00,-1.67,4.66,49.06,-103.62,0.00,0.00
171.62,0.00,0.00,-1.67,4.69,49.44,-104.11,0.00,0.00
172.53,0.00,0.00,-1.67,4.71,49.88,-104.39,0.00,0.00
173.83,0.00,0.00,-1.67,4.74,50.27,-104.85,0.00,0.00
174.83,0.00,0.00,-1.67,4.76,50.65,-105.25,0.00,0.00
176.18,0.00,0.00,-1.67,4.79,51.09,-105.62,0.00,0.00
177.34,0.00,0.00,-1.67,4.81,51.50,-106.08,0.00,0.00
178.28,0.00,0.00,-1.67,4.83,51.75,-106.33,0.00,0.00
179.57,0.00,0.00,-1.66,4.86,52.29,-106.77,0.00,0.00
180.88,0.00,0.00,-1.66,4.88,52.67,-107.16,0.00,0.00
181.87,0.00,0.00,-1.66,4.90,52.98,-107.45,0.00,0.00
183.22,0.00,0.00,-1.66,4.93,53.46,-107.89,0.00,0.00
184.41,0.00,0.00,-1.66,4.94,53.70,-108.17,0.00,0.00
185.32,0.00,0.00,-1.67,4.96,53.90,-108.44,0.00,0.00
186.62,0.00,0.00,-1.67,4.98,54.27,-108.81,0.00,0.00
187.94,0.00,0.00,-1.67,5.00,54.60,-109.18,0.00,0.00
188.86,0.00,0.00,-1.67,5.02,54.87,-109.45,0.00,0.00
190.22,0.00,0.00,-1.67,5.04,55.31,-109.82,0.00,0.00
191.50,0.00,0.00,-1.67,5.06,55.57,-110.19,0.00,0.00
192.34,0.00,0.00,-1.66,5.08,55.88,-110.35,0.00,0.00
193.65,0.00,0.00,-1.66,5.10,56.18,-110.68,0.00,0.00
194.94,0.00,0.00,-1.66,5.12,56.49,-110.98,0.00,0.00
196.00,0.00,0.00,-1.67,5.13,56.76,-111.29,0.00,0.00
197.23,0.00,0.00,-1.66,5.15,57.13,-111.51,0.00,0.00
198.56,0.00,0.00,-1.66,5.17,57.33,-111.80,0.00,0.00
199.39,0.00,0.00,-1.66,5.18,57.52,-111.95,0.00,0.00
========================= [SUCCESS] Took 12.30 seconds =========================
