Processing bluepill_f103c8 (platform: ststm32; board: bluepill_f103c8; framework: arduino)
--------------------------------------------------------------------------------
Verbose mode can be enabled via `-v, --verbose` option
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink)
PACKAGES: 
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) 
 - framework-cmsis @ 2.50700.210515 (5.7.0) 
 - tool-dfuutil @ 1.11.0 
 - tool-dfuutil-arduino @ 1.11.0 
 - tool-openocd @ 3.1200.0 (12.0) 
 - tool-stm32duino @ 1.0.2 
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1)
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 17 compatible libraries
Scanning dependencies...
Dependency Graph
|-- ArduinoEigen @ 0.3.0
|-- SPI @ 1.0.0
Building in release mode
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o
Linking .pio\build\bluepill_f103c8\firmware.elf
Checking size .pio\build\bluepill_f103c8\firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   8.0% (used 1632 bytes from 20480 bytes)
Flash: [====      ]  39.5% (used 25884 bytes from 65536 bytes)
Configuring upload protocol...
AVAILABLE: blackmagic, cmsis-dap, dfu, jlink, mbed, stlink
CURRENT: upload_protocol = stlink
Uploading .pio\build\bluepill_f103c8\firmware.elf
--- Terminal on COM5 | 460800 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
BEGIN CSV
Time(ms),X_Target(cm),Y_Target(cm),X_Puck(cm),Y_Puck(cm),Left_Angle(deg),Right_Angle(deg),Left_PWM,Right_PWM
32.09,0.00,0.00,-7.33,3.43,-63.90,-176.13,-75.00,-75.00
33.35,0.00,0.00,-7.87,3.43,-72.73,-184.90,-75.00,-75.00
34.75,0.00,0.00,-8.49,3.42,-82.92,-195.03,-75.00,-75.00
36.09,0.00,0.00,-9.11,3.42,-93.05,-205.11,-75.00,-75.00
36.90,0.00,0.00,-9.49,3.43,-99.29,-211.51,-75.00,-75.00
38.26,0.00,0.00,-10.15,3.43,-109.89,-222.34,-75.00,-75.00
39.62,0.00,0.00,-10.82,3.44,-120.87,-233.37,-75.00,-75.00
40.96,0.00,0.00,-11.50,3.44,-131.95,-244.71,-75.00,-75.00
42.17,0.00,0.00,-12.12,3.44,-142.03,-254.69,-75.00,-75.00
43.41,0.00,0.00,-12.77,3.44,-152.75,-265.50,-75.00,-75.00
44.82,0.00,0.00,-13.54,3.44,-165.32,-277.95,-75.00,-75.00
46.14,0.00,0.00,-14.28,3.44,-177.47,-290.04,-75.00,-75.00
47.57,0.00,0.00,-15.10,3.44,-190.77,-303.46,-75.00,-75.00
48.81,0.00,0.00,-15.82,3.44,-202.61,-315.26,-75.00,-75.00
50.22,0.00,0.00,-16.66,3.44,-216.32,-329.08,-75.00,-75.00
51.63,0.00,0.00,-17.51,3.45,-230.25,-343.15,-75.00,-75.00
52.46,0.00,0.00,-18.02,3.45,-238.56,-351.47,-75.00,-75.00
53.82,0.00,0.00,-18.88,3.45,-252.62,-365.63,-75.00,-75.00
55.17,0.00,0.00,-19.74,3.46,-266.62,-379.82,-75.00,-75.00
56.52,0.00,0.00,-20.61,3.46,-280.83,-394.04,-75.00,-75.00
57.78,0.00,0.00,-21.44,3.46,-294.28,-407.53,-75.00,-75.00
59.08,0.00,0.00,-22.30,3.46,-308.45,-421.63,-75.00,-75.00
60.34,0.00,0.00,-23.16,3.45,-322.54,-435.59,-75.00,-75.00
61.74,0.00,0.00,-24.13,3.45,-338.53,-451.38,-75.00,-75.00
63.11,0.00,0.00,-25.09,3.44,-354.33,-466.98,-75.00,-75.00
64.47,0.00,0.00,-26.05,3.44,-370.11,-482.74,-75.00,-75.00
65.86,0.00,0.00,-27.05,3.44,-386.48,-499.26,-75.00,-75.00
67.17,0.00,0.00,-28.00,3.45,-401.86,-514.86,-75.00,-75.00
68.57,0.00,0.00,-29.03,3.46,-418.67,-531.85,-75.00,-75.00
69.40,0.00,0.00,-29.65,3.46,-428.80,-542.04,-75.00,-75.00
70.76,0.00,0.00,-30.68,3.46,-445.52,-558.90,-75.00,-75.00
72.12,0.00,0.00,-31.71,3.46,-462.41,-575.79,-75.00,-75.00
73.48,0.00,0.00,-32.75,3.46,-479.42,-592.82,-75.00,-75.00
74.70,0.00,0.00,-33.71,3.46,-495.11,-608.49,-75.00,-75.00
76.00,0.00,0.00,-34.73,3.46,-511.90,-625.19,-75.00,-75.00
77.25,0.00,0.00,-35.73,3.46,-528.27,-641.69,-75.00,-75.00
78.66,0.00,0.00,-36.87,3.46,-546.99,-660.28,-75.00,-75.00
80.04,0.00,0.00,-37.99,3.46,-565.31,-678.65,75.00,75.00
81.40,0.00,0.00,-39.09,3.47,-583.09,-696.62,75.00,75.00
82.75,0.00,0.00,-40.11,3.47,-599.90,-713.41,75.00,75.00
83.57,0.00,0.00,-40.71,3.47,-609.63,-723.21,75.00,75.00
84.92,0.00,0.00,-41.67,3.46,-625.45,-738.85,75.00,75.00
86.27,0.00,0.00,-42.60,3.47,-640.50,-754.26,75.00,75.00
87.61,0.00,0.00,-43.50,3.48,-655.14,-768.98,75.00,75.00
88.71,0.00,0.00,-44.19,3.48,-666.52,-780.42,75.00,75.00
89.96,0.00,0.00,-44.94,3.49,-678.56,-792.69,75.00,75.00
91.37,0.00,0.00,-45.72,3.49,-691.30,-805.58,75.00,75.00
92.65,0.00,0.00,-46.39,3.50,-702.20,-816.75,75.00,75.00
94.03,0.00,0.00,-47.08,3.50,-713.28,-828.00,75.00,75.00
94.86,0.00,0.00,-47.46,3.51,-719.45,-834.46,75.00,75.00
96.22,0.00,0.00,-48.06,3.53,-728.85,-844.56,75.00,75.00
97.57,0.00,0.00,-48.61,3.54,-737.73,-853.75,75.00,75.00
98.91,0.00,0.00,-49.11,3.56,-745.60,-862.23,75.00,75.00
100.04,0.00,0.00,-49.47,3.58,-751.16,-868.45,75.00,75.00
101.31,0.00,0.00,-49.84,3.62,-756.76,-875.13,75.00,75.00
102.70,0.00,0.00,-50.22,3.68,-761.86,-882.40,75.00,75.00
104.04,0.00,0.00,-50.55,3.75,-766.19,-888.93,75.00,75.00
105.40,0.00,0.00,-50.86,3.79,-770.52,-894.73,75.00,75.00
106.76,0.00,0.00,-51.13,3.80,-774.84,-899.30,75.00,75.00
107.58,0.00,0.00,-51.28,3.79,-777.44,-901.56,75.00,75.00
108.94,0.00,0.00,-51.49,3.76,-781.33,-904.55,75.00,75.00
110.29,0.00,0.00,-51.66,3.73,-784.62,-906.72,75.00,75.00
111.65,0.00,0.00,-51.78,3.69,-787.21,-908.13,75.00,75.00
113.00,0.00,0.00,-51.86,3.68,-788.77,-909.14,75.00,75.00
114.14,0.00,0.00,-51.89,3.68,-789.35,-909.69,75.00,75.00
115.37,0.00,0.00,-51.90,3.69,-789.24,-909.98,75.00,75.00
116.76,0.00,0.00,-51.86,3.71,-788.33,-909.73,75.00,75.00
118.18,0.00,0.00,-51.78,3.73,-786.64,-908.70,75.00,75.00
119.45,0.00,0.00,-51.68,3.74,-784.75,-907.21,75.00,75.00
120.84,0.00,0.00,-51.54,3.76,-782.20,-905.21,75.00,75.00
121.69,0.00,0.00,-51.44,3.76,-780.53,-903.76,75.00,75.00
123.03,0.00,0.00,-51.28,3.77,-777.74,-901.23,75.00,75.00
124.38,0.00,0.00,-51.09,3.78,-774.56,-898.22,75.00,75.00
125.72,0.00,0.00,-50.87,3.78,-770.82,-894.68,75.00,75.00
126.98,0.00,0.00,-50.64,3.77,-767.26,-890.57,75.00,75.00
128.21,0.00,0.00,-50.38,3.75,-763.31,-886.09,75.00,75.00
129.60,0.00,0.00,-50.06,3.74,-758.34,-880.77,75.00,75.00
130.83,0.00,0.00,-49.77,3.74,-753.40,-875.94,75.00,75.00
132.25,0.00,0.00,-49.42,3.76,-747.42,-870.49,75.00,75.00
133.65,0.00,0.00,-49.05,3.77,-741.20,-864.76,75.00,75.00
134.91,0.00,0.00,-48.70,3.79,-735.21,-859.28,75.00,75.00
135.82,0.00,0.00,-48.43,3.80,-730.59,-855.04,75.00,75.00
137.16,0.00,0.00,-48.01,3.81,-723.58,-848.43,75.00,75.00
138.50,0.00,0.00,-47.58,3.82,-716.29,-841.46,75.00,75.00
139.84,0.00,0.00,-47.13,3.82,-708.95,-834.02,75.00,75.00
141.05,0.00,0.00,-46.71,3.81,-702.29,-827.09,75.00,75.00
142.27,0.00,0.00,-46.28,3.81,-695.17,-819.98,75.00,75.00
143.67,0.00,0.00,-45.75,3.80,-686.71,-811.21,75.00,75.00
145.01,0.00,0.00,-45.22,3.81,-677.90,-802.49,75.00,75.00
146.37,0.00,0.00,-44.66,3.81,-668.63,-793.45,75.00,75.00
147.73,0.00,0.00,-44.08,3.83,-658.92,-784.25,75.00,75.00
148.55,0.00,0.00,-43.73,3.84,-652.96,-778.62,75.00,75.00
149.92,0.00,0.00,-43.12,3.85,-642.83,-769.02,75.00,75.00
151.27,0.00,0.00,-42.51,3.88,-632.42,-759.48,75.00,75.00
152.62,0.00,0.00,-41.88,3.90,-621.76,-749.38,75.00,75.00
153.97,0.00,0.00,-41.22,3.91,-610.80,-738.76,75.00,75.00
155.10,0.00,0.00,-40.65,3.91,-601.39,-729.43,75.00,75.00
156.33,0.00,0.00,-40.02,3.91,-591.13,-719.01,75.00,75.00
157.73,0.00,0.00,-39.29,3.90,-579.29,-707.06,75.00,75.00
159.15,0.00,0.00,-38.53,3.90,-567.00,-694.64,75.00,75.00
160.42,0.00,0.00,-37.84,3.91,-555.58,-683.46,0.00,0.00
161.79,0.00,0.00,-37.09,3.92,-542.97,-671.22,0.00,0.00
162.64,0.00,0.00,-36.63,3.92,-535.45,-663.86,0.00,0.00
163.98,0.00,0.00,-35.93,3.94,-523.65,-652.65,0.00,0.00
165.29,0.00,0.00,-35.26,3.95,-512.47,-641.93,0.00,0.00
166.47,0.00,0.00,-34.65,3.96,-502.40,-632.18,0.00,0.00
167.63,0.00,0.00,-34.06,3.97,-492.58,-622.68,0.00,0.00
169.03,0.00,0.00,-33.38,3.98,-481.25,-611.52,0.00,0.00
170.33,0.00,0.00,-32.76,3.99,-470.96,-601.48,0.00,0.00
171.68,0.00,0.00,-32.14,3.99,-460.79,-591.39,0.00,0.00
172.53,0.00,0.00,-31.76,3.99,-454.61,-585.29,0.00,0.00
173.87,0.00,0.00,-31.16,4.00,-444.59,-575.49,0.00,0.00
175.17,0.00,0.00,-30.57,4.01,-434.75,-566.17,0.00,0.00
176.36,0.00,0.00,-30.06,4.02,-426.23,-557.93,0.00,0.00
177.52,0.00,0.00,-29.57,4.03,-418.01,-550.09,0.00,0.00
178.92,0.00,0.00,-29.00,4.04,-408.65,-540.94,0.00,0.00
180.22,0.00,0.00,-28.48,4.05,-399.86,-532.51,0.00,0.00
181.57,0.00,0.00,-27.95,4.06,-391.20,-524.03,0.00,0.00
182.41,0.00,0.00,-27.63,4.06,-385.88,-518.82,0.00,0.00
183.75,0.00,0.00,-27.13,4.07,-377.47,-510.69,0.00,0.00
185.06,0.00,0.00,-26.64,4.07,-369.54,-502.73,0.00,0.00
186.25,0.00,0.00,-26.22,4.07,-362.50,-495.79,0.00,0.00
187.41,0.00,0.00,-25.81,4.08,-355.78,-489.35,0.00,0.00
188.81,0.00,0.00,-25.34,4.08,-348.07,-481.53,0.00,0.00
190.11,0.00,0.00,-24.91,4.09,-340.80,-474.70,0.00,0.00
191.46,0.00,0.00,-24.47,4.10,-333.50,-467.71,0.00,0.00
192.30,0.00,0.00,-24.21,4.10,-329.06,-463.43,0.00,0.00
193.65,0.00,0.00,-23.80,4.11,-322.25,-456.81,0.00,0.00
194.95,0.00,0.00,-23.41,4.12,-315.75,-450.62,0.00,0.00
196.14,0.00,0.00,-23.07,4.13,-310.08,-445.21,0.00,0.00
197.30,0.00,0.00,-22.75,4.14,-304.72,-440.13,0.00,0.00
198.70,0.00,0.00,-22.37,4.14,-298.45,-434.00,0.00,0.00
200.00,0.00,0.00,-22.03,4.15,-292.68,-428.58,0.00,0.00
201.35,0.00,0.00,-21.68,4.16,-286.85,-422.91,0.00,0.00
202.19,0.00,0.00,-21.47,4.16,-283.34,-419.61,0.00,0.00
203.53,0.00,0.00,-21.14,4.17,-277.78,-414.27,0.00,0.00
204.84,0.00,0.00,-20.83,4.18,-272.55,-409.39,0.00,0.00
206.03,0.00,0.00,-20.55,4.19,-267.80,-404.96,0.00,0.00
207.19,0.00,0.00,-20.28,4.20,-263.32,-400.74,0.00,0.00
208.58,0.00,0.00,-19.96,4.21,-257.94,-395.71,0.00,0.00
209.89,0.00,0.00,-19.68,4.22,-253.17,-391.18,0.00,0.00
211.24,0.00,0.00,-19.40,4.22,-248.38,-386.70,0.00,0.00
212.08,0.00,0.00,-19.23,4.23,-245.54,-383.99,0.00,0.00
213.41,0.00,0.00,-18.96,4.24,-240.93,-379.80,0.00,0.00
214.73,0.00,0.00,-18.71,4.25,-236.69,-375.80,0.00,0.00
215.92,0.00,0.00,-18.49,4.25,-233.02,-372.30,0.00,0.00
217.07,0.00,0.00,-18.28,4.26,-229.42,-368.99,0.00,0.00
218.47,0.00,0.00,-18.02,4.27,-225.15,-364.86,0.00,0.00
219.78,0.00,0.00,-17.79,4.28,-221.18,-361.25,0.00,0.00
221.13,0.00,0.00,-17.56,4.29,-217.31,-357.63,0.00,0.00
221.97,0.00,0.00,-17.42,4.29,-215.00,-355.32,0.00,0.00
223.31,0.00,0.00,-17.21,4.29,-211.38,-351.96,0.00,0.00
224.62,0.00,0.00,-17.00,4.30,-207.95,-348.73,0.00,0.00
225.80,0.00,0.00,-16.83,4.30,-205.00,-345.89,0.00,0.00
226.96,0.00,0.00,-16.66,4.31,-202.17,-343.19,0.00,0.00
228.36,0.00,0.00,-16.46,4.32,-198.76,-340.07,0.00,0.00
229.67,0.00,0.00,-16.28,4.32,-195.80,-337.19,0.00,0.00
231.02,0.00,0.00,-16.10,4.32,-192.74,-334.34,0.00,0.00
231.86,0.00,0.00,-15.99,4.33,-190.90,-332.58,0.00,0.00
233.20,0.00,0.00,-15.82,4.34,-187.95,-329.96,0.00,0.00
234.51,0.00,0.00,-15.66,4.35,-185.19,-327.48,0.00,0.00
235.70,0.00,0.00,-15.52,4.35,-182.88,-325.31,0.00,0.00
236.85,0.00,0.00,-15.39,4.36,-180.51,-323.33,0.00,0.00
238.25,0.00,0.00,-15.24,4.37,-178.00,-320.93,0.00,0.00
239.56,0.00,0.00,-15.10,4.37,-175.69,-318.74,0.00,0.00
========================= [SUCCESS] Took 13.55 seconds =========================
